Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      10/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00  414320/414320      camlPlanck__Pbase__token_result_2438 <cycle 2> [87]
[1627]   0.0    0.00    0.00  414320         camlPlparser__fun_11474 [1627]
-----------------------------------------------
                0.00    0.00  404322/404322      camlPlanck__Pbase__token_result_2438 <cycle 2> [87]
[1628]   0.0    0.00    0.00  404322         camlPlparser__fun_11502 [1628]
-----------------------------------------------
                0.00    0.00  402281/402281      camlPlanck__Pbase__token_result_2438 <cycle 2> [87]
[1629]   0.0    0.00    0.00  402281         camlPlparser__fun_11490 [1629]
-----------------------------------------------
                0.00    0.00  392323/392323      camlPlphelper__rule_2461 [39]
[1630]   0.0    0.00    0.00  392323         camlPlparser__fun_17365 [1630]
                0.00    0.00       5/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00  388580/388580      camlPlparser__method_field_expr_list_9298 <cycle 1> [238]
[1631]   0.0    0.00    0.00  388580         camlPlparser__method_field_expr_list_nonleftrec_9296 [1631]
                0.00    0.00       6/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00  193688/388042      caml_page_table_remove [1886]
                0.00    0.00  194354/388042      caml_page_table_add [1869]
[1632]   0.0    0.00    0.00  388042         caml_page_table_modify [1632]
-----------------------------------------------
                0.00    0.00       1/381962      camlLex__entry [1254]
                0.00    0.00      52/381962      camlLex__fun_4012 <cycle 2> [265]
                0.00    0.00     129/381962      camlLex__fun_4022 <cycle 2> [689]
                0.00    0.00     524/381962      camlLex__fun_4014 <cycle 2> [274]
                0.00    0.00  381256/381962      camlLex__fun_4020 <cycle 2> [236]
[1633]   0.0    0.00    0.00  381962         camlLex__char_or_underscores_2583 [1633]
                0.00    0.00       4/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00  339693/339693      camlList__iter_1074 [461]
[1634]   0.0    0.00    0.00  339693         camlString__fun_1160 [1634]
-----------------------------------------------
                0.00    0.00  316035/316035      caml_apply2 <cycle 1> [19]
[1635]   0.0    0.00    0.00  316035         camlPlparser__method_val_longident_8194 [1635]
                0.00    0.00       4/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00  264730/264730      camlPlanck__Pbase__tokenp_2417 <cycle 2> [17]
[1636]   0.0    0.00    0.00  264730         camlLex__fun_4081 [1636]
-----------------------------------------------
                0.00    0.00  220418/220418      camlPlanck__Pbase__token_result_2438 <cycle 2> [87]
[1637]   0.0    0.00    0.00  220418         camlPlparser__fun_11492 [1637]
-----------------------------------------------
                0.00    0.00  220417/220417      caml_apply2 <cycle 1> [19]
[1638]   0.0    0.00    0.00  220417         camlPlparser__method_labeled_simple_expr_9520 [1638]
                0.00    0.00       7/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00  178135/178135      camlPlanck__Pbase__token_result_2438 <cycle 2> [87]
[1639]   0.0    0.00    0.00  178135         camlPlparser__fun_11476 [1639]
-----------------------------------------------
                0.00    0.00  176774/176774      camlPlanck__Pbase__token_result_2438 <cycle 2> [87]
[1640]   0.0    0.00    0.00  176774         camlPlparser__fun_11478 [1640]
-----------------------------------------------
                0.00    0.00  174028/174028      camlPlanck__Pbase__token_result_2438 <cycle 2> [87]
[1641]   0.0    0.00    0.00  174028         camlPlparser__fun_11480 [1641]
-----------------------------------------------
                0.00    0.00  173493/173493      camlPlanck__Pbase__token_result_2438 <cycle 2> [87]
[1642]   0.0    0.00    0.00  173493         camlPlparser__fun_11482 [1642]
-----------------------------------------------
                0.00    0.00  173338/173338      camlFormat__advance_loop_1271 [630]
[1643]   0.0    0.00    0.00  173338         camlFormat__peek_queue_1186 [1643]
-----------------------------------------------
                0.00    0.00  172977/172977      camlPlanck__Pbase__token_result_2438 <cycle 2> [87]
[1644]   0.0    0.00    0.00  172977         camlPlparser__fun_11484 [1644]
-----------------------------------------------
                0.00    0.00  150421/150421      camlPlphelper__rule_2461 [39]
[1645]   0.0    0.00    0.00  150421         camlPlparser__fun_15523 [1645]
                0.00    0.00       8/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00   12363/150421      camlPlparser__fun_15537 <cycle 2> [233]
                0.00    0.00  138058/150421      caml_apply2 <cycle 1> [19]
[1646]   0.0    0.00    0.00  150421         camlPlparser__method_seq_expr_10141 [1646]
                0.00    0.00       2/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00  149118/149118      camlPlphelper__rule_2461 [39]
[1647]   0.0    0.00    0.00  149118         camlPlparser__fun_22434 [1647]
-----------------------------------------------
                0.00    0.00  145255/145255      camlPlphelper__rule_2461 [39]
[1648]   0.0    0.00    0.00  145255         camlPlparser__fun_16021 [1648]
                0.00    0.00       4/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00  145255/145255      caml_apply2 <cycle 1> [19]
[1649]   0.0    0.00    0.00  145255         camlPlparser__method_expr_10022 [1649]
                0.00    0.00       3/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00  144944/144944      camlPlanck__Pbase__token_result_2438 <cycle 2> [87]
[1650]   0.0    0.00    0.00  144944         camlLex__fun_4073 [1650]
-----------------------------------------------
                0.00    0.00      71/141373      camlLex__fun_4091 <cycle 2> [737]
                0.00    0.00  141302/141373      camlLex__fun_4064 <cycle 2> [184]
[1651]   0.0    0.00    0.00  141373         camlLex__char_for_decimal_code_2555 [1651]
                0.00    0.00       2/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00  134323/134323      camlPlanck__Sbuffer__iter_internal_1240 [234]
[1652]   0.0    0.00    0.00  134323         camlLex__is_symbolchar_2697 [1652]
-----------------------------------------------
                0.00    0.00  127475/127475      camlPlparser__method_simple_labeled_expr_list_9532 [374]
[1653]   0.0    0.00    0.00  127475         camlPlparser__method_simple_labeled_expr_list_nonleftrec_9530 [1653]
                0.00    0.00       1/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00       5/103107      camlLex__fun_4169 <cycle 2> [357]
                0.00    0.00      41/103107      camlLex__fun_4150 <cycle 2> [322]
                0.00    0.00   17444/103107      camlLex__comment_2832 <cycle 2> [262]
                0.00    0.00   17444/103107      camlPlanck__Pbase__bind_2260 <cycle 2> [58]
                0.00    0.00   27897/103107      camlLex__fun_4954 <cycle 2> [130]
                0.00    0.00   40276/103107      camlLex__fun_4794 <cycle 2> [310]
[1654]   0.0    0.00    0.00  103107         camlPlanck__Pbuffer__fun_3257 [1654]
                0.00    0.00       1/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00   94720/94720       camlPlparser__method_pattern_semi_list_9097 <cycle 1> [390]
[1655]   0.0    0.00    0.00   94720         camlPlparser__method_pattern_semi_list_nonleftrec_9095 [1655]
                0.00    0.00       1/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00   93608/93608       caml_apply2 <cycle 1> [19]
[1656]   0.0    0.00    0.00   93608         camlPlparser__method_simple_labeled_expr_list_leftrec_9525 [1656]
                0.00    0.00       1/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00   93305/93305       caml_apply2 <cycle 1> [19]
[1657]   0.0    0.00    0.00   93305         camlPlparser__method_simple_pattern_9165 [1657]
                0.00    0.00       4/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00   93126/93126       caml_empty_minor_heap [18]
[1658]   0.0    0.00    0.00   93126         caml_final_empty_young [1658]
-----------------------------------------------
                0.00    0.00   93126/93126       caml_empty_minor_heap [18]
[1659]   0.0    0.00    0.00   93126         clear_table [1659]
-----------------------------------------------
                0.00    0.00       1/86669       camlPervasives__output_string_1191 [2256]
                0.00    0.00   86668/86669       camlPervasives__output_1194 [1662]
[1660]   0.0    0.00    0.00   86669         caml_ml_output [1660]
                0.00    0.00   86669/86669       caml_putblock [1661]
-----------------------------------------------
                0.00    0.00   86669/86669       caml_ml_output [1660]
[1661]   0.0    0.00    0.00   86669         caml_putblock [1661]
-----------------------------------------------
                0.00    0.00    3239/86668       camlFormat__pp_flush_queue_1351 [863]
                0.00    0.00   83429/86668       camlFormat__format_pp_token_1227 [664]
[1662]   0.0    0.00    0.00   86668         camlPervasives__output_1194 [1662]
                0.00    0.00   86668/86669       caml_ml_output [1660]
                0.00    0.00   86668/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00   11996/84338       camlLex__int_2615 <cycle 2> [373]
                0.00    0.00   11996/84338       camlLex__int32_2655 <cycle 2> [294]
                0.00    0.00   11996/84338       camlLex__int64_2667 <cycle 2> [287]
                0.00    0.00   11996/84338       camlLex__nativeint_2679 <cycle 2> [318]
                0.00    0.00   12107/84338       camlLex__with_pos_2951 <cycle 2> [289]
                0.00    0.00   24247/84338       camlPlanck__Pbuffer__fun_3305 <cycle 2> [180]
[1663]   0.0    0.00    0.00   84338         camlPlanck__Pbuffer__fun_3337 [1663]
-----------------------------------------------
                0.00    0.00    8099/83429       camlFormat__cont_s_1626 [774]
                0.00    0.00   75330/83429       camlFormat__doprn_1625 [588]
[1664]   0.0    0.00    0.00   83429         camlFormat__enqueue_string_as_1286 [1664]
                0.00    0.00       5/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00   83429/83429       camlFormat__format_pp_token_1227 [664]
[1665]   0.0    0.00    0.00   83429         camlFormat__pp_output_string_1199 [1665]
-----------------------------------------------
                0.00    0.00     840/78697       caml_int64_of_string [1309]
                0.00    0.00   77857/78697       parse_intnat [821]
[1666]   0.0    0.00    0.00   78697         parse_digit [1666]
-----------------------------------------------
                0.00    0.00   75330/75330       camlFormat__doprn_1625 [588]
[1667]   0.0    0.00    0.00   75330         camlFormat__pp_print_as_char_1619 [1667]
-----------------------------------------------
                0.00    0.00   71873/71873       camlPlphelper__fun_2798 [119]
[1668]   0.0    0.00    0.00   71873         camlPlparser__fun_22438 [1668]
-----------------------------------------------
                0.00    0.00   13595/70215       caml_leave_blocking_section [1730]
                0.00    0.00   13595/70215       caml_enter_blocking_section [1728]
                0.00    0.00   43025/70215       caml_garbage_collection [12]
[1669]   0.0    0.00    0.00   70215         caml_process_pending_signals [1669]
-----------------------------------------------
                0.00    0.00   69676/69676       caml_apply2 <cycle 1> [19]
[1670]   0.0    0.00    0.00   69676         camlPlparser__method_signed_constant_8320 [1670]
                0.00    0.00       1/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.00    0.00   64395/64395       camlPlphelper__fun_2798 [119]
